ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,FraudResult,Date,Hour,Minute,Second,Day,Marge_Brute,Taux_de_rentabilité
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,55,30,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,55,34,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,55,38,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,55,42,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-19,11,55,49,19,-150.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,55,52,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-600.0,600,2,0,2018-11-19,11,55,55,19,-1200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,55,58,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2,0,2018-11-19,11,56,5,19,-60.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,56,9,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,56,12,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,56,16,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,56,21,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,56,25,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-65.0,65,2,0,2018-11-19,11,56,27,19,-130.0,-200.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,56,29,19,-20.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,56,32,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,56,35,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-622.0,622,2,0,2018-11-19,11,56,41,19,-1244.0,-200.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-19,11,56,44,19,-150.0,-200.0
ProductId_6,financial_services,ChannelId_2,-45.0,45,2,0,2018-11-19,11,56,47,19,-90.0,-200.0
ProductId_6,financial_services,ChannelId_2,-87.5,88,2,0,2018-11-19,11,56,49,19,-175.5,-199.4318181818182
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,56,51,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2,0,2018-11-19,11,56,56,19,-140.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,56,59,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,57,5,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,57,8,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,57,12,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,57,15,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-1629.0,1629,2,0,2018-11-19,11,57,17,19,-3258.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,57,24,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2,0,2018-11-19,11,57,26,19,-500.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,57,28,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,57,32,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,57,36,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,57,41,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,57,49,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,57,54,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2,0,2018-11-19,11,57,57,19,-60.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,58,0,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,58,2,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,58,5,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,58,13,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,58,16,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-496.0,496,2,0,2018-11-19,11,58,19,19,-992.0,-200.0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2,0,2018-11-19,11,58,21,19,-60.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,58,24,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,58,30,19,-200.0,-200.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,8,46,54,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,8,47,41,20,-50.0,-200.0
ProductId_10,airtime,ChannelId_2,-1000.0,1000,4,0,2018-11-20,8,50,36,20,-2000.0,-200.0
ProductId_10,airtime,ChannelId_3,2500.0,2500,2,0,2018-11-20,8,50,47,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,8,51,0,20,-100.0,-200.0
ProductId_1,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-20,8,51,31,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-20,8,51,47,20,-200.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,8,52,33,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,8,53,18,20,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-20,9,1,10,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-20,9,1,27,20,-80.0,-200.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,9,2,36,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,0,2018-11-20,9,2,47,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,9,2,55,20,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,9,5,31,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-20,9,5,49,20,-40.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,9,8,0,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,9,8,37,20,-100.0,-200.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-20,9,8,38,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,9,13,52,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-20,9,14,7,20,-40.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,9,17,32,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,9,18,37,20,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,9,24,55,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-20,9,25,33,20,-80.0,-200.0
ProductId_10,airtime,ChannelId_2,-500.0,500,4,0,2018-11-20,9,28,34,20,-1000.0,-200.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,4,0,2018-11-20,9,29,51,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-20,9,30,40,20,-150.0,-200.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,9,33,44,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,9,34,17,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-20,9,35,23,20,-40.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,9,37,10,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,9,37,46,20,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,9,38,7,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,9,38,44,20,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,3000.0,3000,2,0,2018-11-20,9,44,46,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,800.0,800,2,0,2018-11-20,9,50,57,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-20,9,51,38,20,-80.0,-200.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-20,9,56,53,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-20,9,57,40,20,-200.0,-200.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-20,10,5,19,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,10,9,2,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-20,10,9,10,20,0.0,0.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,10,10,19,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,10,10,35,20,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-20,10,11,28,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-20,10,12,0,20,-1000.0,-200.0
ProductId_3,airtime,ChannelId_3,1800.0,1800,2,0,2018-11-20,10,18,54,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,10,19,34,20,-100.0,-200.0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2,0,2018-11-20,10,20,25,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,10,22,11,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,10,22,55,20,-100.0,-200.0
ProductId_1,airtime,ChannelId_3,10000.0,10000,4,0,2018-11-20,10,25,23,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-20,10,25,46,20,-1000.0,-200.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-20,10,30,2,20,0.0,0.0
ProductId_4,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,10,32,42,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,10,36,23,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,700.0,700,4,0,2018-11-20,10,36,34,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,10,37,57,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-20,10,38,12,20,-40.0,-200.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,10,40,19,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,10,44,28,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,10,48,22,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,10,49,37,20,-100.0,-200.0
ProductId_15,financial_services,ChannelId_3,100000.0,100000,2,0,2018-11-20,10,52,38,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,10,53,48,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,2200.0,2200,4,0,2018-11-20,10,53,51,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1100.0,1100,2,0,2018-11-20,10,54,34,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-110.0,110,2,0,2018-11-20,10,54,35,20,-220.0,-200.0
ProductId_3,airtime,ChannelId_3,4000.0,4000,2,0,2018-11-20,11,10,17,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,11,10,45,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,11,12,38,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,11,13,18,20,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,11,13,38,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,2100.0,2100,4,0,2018-11-20,11,15,27,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-105.0,105,2,0,2018-11-20,11,16,12,20,-210.0,-200.0
ProductId_21,utility_bill,ChannelId_5,-5000.0,5750,2,0,2018-11-20,11,20,25,20,-10750.0,-186.95652173913044
ProductId_24,movies,ChannelId_3,500.0,700,2,0,2018-11-20,11,21,38,20,-200.0,-28.57142857142857
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,11,22,0,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,11,22,52,20,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-2000.0,2000,2,0,2018-11-20,11,22,54,20,-4000.0,-200.0
ProductId_10,airtime,ChannelId_3,3000.0,3000,2,0,2018-11-20,11,32,1,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-20,11,32,19,20,-80.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,11,33,46,20,0.0,0.0
ProductId_4,airtime,ChannelId_3,500.0,500,4,0,2018-11-20,11,34,32,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,11,34,38,20,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,11,35,3,20,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2,0,2018-11-20,11,35,37,20,-2000.0,-200.0
ProductId_4,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,11,38,56,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,11,39,14,20,-50.0,-200.0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2,0,2018-11-20,11,41,59,20,0.0,0.0
ProductId_11,data_bundles,ChannelId_3,500.0,500,2,0,2018-11-20,11,42,32,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-20,11,45,52,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,4,0,2018-11-20,11,50,6,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-20,11,50,16,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,11,51,21,20,-50.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,11,52,5,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,11,52,44,20,-100.0,-200.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-20,11,57,26,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,11,58,5,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,800000.0,800000,0,1,2018-11-20,12,0,29,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,100000.0,100000,0,0,2018-11-20,12,2,42,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,12,5,20,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,12,6,3,20,-50.0,-200.0
ProductId_15,financial_services,ChannelId_3,100000.0,100000,2,0,2018-11-20,12,6,45,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-20,12,19,25,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,25000.0,25000,4,0,2018-11-20,12,20,3,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-1250.0,1250,2,0,2018-11-20,12,20,44,20,-2500.0,-200.0
ProductId_15,financial_services,ChannelId_3,770000.0,770000,0,1,2018-11-20,12,27,15,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,0,0,2018-11-20,12,28,31,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,12,29,28,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,0,0,2018-11-20,12,31,20,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,600.0,600,4,0,2018-11-20,12,38,7,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,600.0,600,4,0,2018-11-20,12,39,28,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,12,50,58,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-20,12,55,17,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,1,0,2018-11-20,13,1,4,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-20,13,2,4,20,-40.0,-200.0
ProductId_10,airtime,ChannelId_3,500.0,500,4,0,2018-11-20,13,2,6,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,13,3,50,20,0.0,0.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,4,0,2018-11-20,13,3,59,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-20,13,4,26,20,-40.0,-200.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-20,13,18,4,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-20,13,18,25,20,-80.0,-200.0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2,0,2018-11-20,13,19,56,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2,0,2018-11-20,13,20,17,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,13,25,43,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,13,26,43,20,-100.0,-200.0
ProductId_24,movies,ChannelId_3,5000.0,7000,2,0,2018-11-20,13,28,25,20,-2000.0,-28.57142857142857
ProductId_3,airtime,ChannelId_3,500.0,500,4,0,2018-11-20,13,42,48,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,13,43,32,20,-50.0,-200.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,13,43,47,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,8000.0,8000,2,0,2018-11-20,13,46,22,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-20,13,50,55,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-20,13,51,12,20,-80.0,-200.0
ProductId_15,financial_services,ChannelId_3,800.0,800,2,0,2018-11-20,13,54,3,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,700.0,700,2,0,2018-11-20,13,55,11,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,4600.0,4600,2,0,2018-11-20,13,55,34,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,13,57,28,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-20,13,57,47,20,-40.0,-200.0
ProductId_4,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,13,58,47,20,0.0,0.0
ProductId_4,airtime,ChannelId_3,5000.0,5000,2,0,2018-11-20,13,58,59,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-230.0,230,2,0,2018-11-20,13,59,18,20,-460.0,-200.0
ProductId_6,financial_services,ChannelId_2,-47.5,48,2,0,2018-11-20,13,59,21,20,-95.5,-198.95833333333331
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,1,42,20,0.0,0.0
ProductId_4,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,14,2,8,20,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-20,14,3,41,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,14,3,55,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-20,14,3,56,20,-80.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,15,11,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,14,15,50,20,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,23,34,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,14,24,11,20,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,5000.0,5000,2,0,2018-11-20,14,24,24,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,52000.0,52000,2,0,2018-11-20,14,24,37,20,0.0,0.0
ProductId_1,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,14,24,38,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,14,25,0,20,-50.0,-200.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-20,14,25,2,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2,0,2018-11-20,14,25,2,20,-2000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,14,25,44,20,-50.0,-200.0
ProductId_13,utility_bill,ChannelId_3,50000.0,53500,2,0,2018-11-20,14,28,4,20,-3500.0,-6.5420560747663545
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-20,14,30,5,20,0.0,0.0
ProductId_13,utility_bill,ChannelId_3,50000.0,53500,2,0,2018-11-20,14,32,19,20,-3500.0,-6.5420560747663545
ProductId_6,financial_services,ChannelId_2,-1629.0,1629,2,0,2018-11-20,14,32,51,20,-3258.0,-200.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,34,21,20,0.0,0.0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,35,8,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-20,14,36,22,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-20,14,37,2,20,-200.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,43,43,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,46,4,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,14,46,37,20,-100.0,-200.0
ProductId_10,airtime,ChannelId_5,-2000.0,2000,4,0,2018-11-20,14,49,9,20,-4000.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,56,31,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,14,57,13,20,-100.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,14,57,20,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,14,57,56,20,-100.0,-200.0
ProductId_15,financial_services,ChannelId_3,1080.0,1080,2,0,2018-11-20,14,58,22,20,0.0,0.0
ProductId_19,tv,ChannelId_3,3500.0,3500,2,0,2018-11-20,15,5,42,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2,0,2018-11-20,15,5,58,20,-140.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-20,15,6,15,20,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,4,0,2018-11-20,15,8,39,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,15,9,16,20,-50.0,-200.0
ProductId_3,airtime,ChannelId_3,500.0,500,4,0,2018-11-20,15,18,5,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,15,18,46,20,-50.0,-200.0
ProductId_1,airtime,ChannelId_3,500.0,500,4,0,2018-11-20,15,20,28,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-20,15,21,23,20,-50.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,15,28,55,20,0.0,0.0
ProductId_3,airtime,ChannelId_5,-1000.0,1000,4,0,2018-11-20,15,32,9,20,-2000.0,-200.0
ProductId_14,financial_services,ChannelId_3,500.0,500,2,0,2018-11-20,15,33,26,20,0.0,0.0
ProductId_4,airtime,ChannelId_3,5000.0,5000,4,0,2018-11-20,15,34,53,20,0.0,0.0
ProductId_19,tv,ChannelId_3,11000.0,11000,2,0,2018-11-20,15,34,57,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-220.0,220,2,0,2018-11-20,15,36,23,20,-440.0,-200.0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2,0,2018-11-20,15,36,56,20,-500.0,-200.0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2,0,2018-11-20,15,36,59,20,-2000.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,15,42,58,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-20,15,43,34,20,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-20,15,46,30,20,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-20,15,46,47,20,-40.0,-200.0
ProductId_15,financial_services,ChannelId_3,4000.0,4000,2,0,2018-11-20,15,50,31,20,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,5000.0,5750,2,0,2018-11-20,15,52,49,20,-750.0,-13.043478260869565
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-22,5,36,23,22,-50.0,-200.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,1,0,2018-11-22,5,44,9,22,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-22,5,44,55,22,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,1500.0,1500,1,0,2018-11-22,5,48,59,22,0.0,0.0
